dataset,repeat,rule,label,fdp,correct,total,units,supp_units,fmax,prec,rec
Sanger,49,Top-1,top1,0.21007838745800672,136.0,1074.0,1074,136,,,
Sanger,49,Top-3,top3,0.21276595744680854,363.0,3058.0,1074,226,,,
Sanger,50,Fmax,score>=263.705,0.1410660296678543,560.0,5349.0,717,213,0.19620283700009647,0.14300664341146604,0.31241697600379414
Sanger,50,Fmax-full,score>=100.273,0.22537831962108612,1623.0,21710.0,1092,411,0.006389671195723402,0.09001164417786357,0.003312404703019011
Sanger,50,Floor,score>=100.167,0.22537831962108612,1623.0,21711.0,1092,411,,,
Sanger,50,Top-1,top1,0.21522956326987683,131.0,1092.0,1092,131,,,
Sanger,50,Top-3,top3,0.21713325867861144,362.0,3084.0,1092,216,,,
Sanger,51,Fmax,score>=263.705,0.13553158938884735,603.0,4950.0,695,225,0.19121635154084893,0.13958733108262186,0.3034548979109289
Sanger,51,Fmax-full,score>=100.273,0.22027966380119324,1639.0,21147.0,1075,410,0.006285360196527997,0.0871914692905634,0.0032601884918403517
Sanger,51,Floor,score>=100.167,0.22027966380119324,1639.0,21147.0,1075,410,,,
Sanger,51,Top-1,top1,0.2087346024636058,143.0,1075.0,1075,143,,,
Sanger,51,Top-3,top3,0.21060097051138485,395.0,3062.0,1075,238,,,
Sanger,52,Fmax,score>=263.705,0.1344386488199234,623.0,5244.0,699,241,0.1860269089914122,0.13471808972032256,0.30046048455912167
Sanger,52,Fmax-full,score>=100.273,0.21602082252502441,1739.0,21504.0,1060,414,0.006074735113780227,0.08514553248928108,0.0031497266832114126
Sanger,52,Floor,score>=100.167,0.21602082252502441,1739.0,21506.0,1060,414,,,
Sanger,52,Top-1,top1,0.206494960806271,138.0,1060.0,1060,138,,,
Sanger,52,Top-3,top3,0.20698021649869355,397.0,3026.0,1060,239,,,
Sanger,53,Fmax,score>=263.705,0.13943947851657867,620.0,5096.0,724,233,0.18759768530430243,0.1351318087543841,0.30666096488943534
Sanger,53,Fmax-full,score>=100.273,0.22817936539649963,1727.0,21442.0,1124,440,0.006099110917741084,0.08346590683909266,0.0031652009505785173
Sanger,53,Floor,score>=100.167,0.22817936539649963,1727.0,21444.0,1124,440,,,
Sanger,53,Top-1,top1,0.21567749160134378,161.0,1124.0,1124,161,,,
Sanger,53,Top-3,top3,0.21821575214632327,437.0,3193.0,1124,249,,,
Sanger,54,Fmax,score>=263.705,0.13337579369544983,563.0,4871.0,689,238,0.18860550510197227,0.13699097602848676,0.30262740076174377
Sanger,54,Fmax-full,score>=100.273,0.21833275258541107,1560.0,20484.0,1059,414,0.006375921497591685,0.08946266716551515,0.003305759975915478
Sanger,54,Floor,score>=100.167,0.2183329313993454,1560.0,20487.0,1059,414,,,
Sanger,54,Top-1,top1,0.20627099664053752,138.0,1059.0,1059,138,,,
Sanger,54,Top-3,top3,0.21022769690182905,355.0,3011.0,1059,227,,,
Sanger,55,Fmax,score>=265.429,0.13161219656467438,617.0,4816.0,695,238,0.1808402521283206,0.12929006243615002,0.300757470566485
Sanger,55,Fmax-full,score>=100.273,0.21066588163375854,1707.0,20455.0,1047,431,0.006059151045724315,0.08055024885538659,0.0031479739765153543
Sanger,55,Floor,score>=100.167,0.21066588163375854,1707.0,20456.0,1047,431,,,
Sanger,55,Top-1,top1,0.19664053751399777,169.0,1047.0,1047,169,,,
Sanger,55,Top-3,top3,0.19917879805897723,455.0,2993.0,1047,260,,,
Sanger,56,Fmax,score>=263.705,0.13525620102882385,578.0,5037.0,701,236,0.18918580496205215,0.13584268812415332,0.3115108103023418
Sanger,56,Fmax-full,score>=100.273,0.22068701684474945,1660.0,21331.0,1081,444,0.006360257024443348,0.08577417597573009,0.0033025733816139076
Sanger,56,Floor,score>=100.167,0.22068701684474945,1660.0,21333.0,1081,444,,,
Sanger,56,Top-1,top1,0.20828667413213886,151.0,1081.0,1081,151,,,
Sanger,56,Top-3,top3,0.21097424412094065,403.0,3073.0,1081,240,,,
Sanger,57,Fmax,score>=263.705,0.13962875306606293,645.0,5170.0,728,242,0.18486606939937222,0.13357560294015067,0.3000979002923574
Sanger,57,Fmax-full,score>=100.273,0.2261536568403244,1680.0,21825.0,1101,433,0.006159847169195455,0.08816544407282617,0.003191410583002746
Sanger,57,Floor,score>=100.167,0.2261536568403244,1680.0,21826.0,1101,433,,,
Sanger,57,Top-1,top1,0.21254199328107504,152.0,1101.0,1101,152,,,
Sanger,57,Top-3,top3,0.2154535274356103,413.0,3153.0,1101,233,,,
Sanger,58,Fmax,score>=263.705,0.13819411396980286,565.0,5101.0,710,228,0.19228801001508578,0.13898777147344762,0.3118969712236804
Sanger,58,Fmax-full,score>=100.273,0.21964909136295319,1624.0,21499.0,1076,440,0.0062358569614710474,0.08574979211227524,0.003235576535417315
Sanger,58,Floor,score>=100.167,0.21964909136295319,1624.0,21501.0,1076,440,,,
Sanger,58,Top-1,top1,0.20783874580067188,148.0,1076.0,1076,148,,,
Sanger,58,Top-3,top3,0.21030235162374022,404.0,3074.0,1076,236,,,
Sanger,59,Fmax,score>=263.705,0.1363343894481659,567.0,4903.0,700,215,0.19027169643816647,0.13916723175406176,0.300689907386324
Sanger,59,Fmax-full,score>=100.273,0.22757144272327423,1508.0,21300.0,1106,394,0.006350065872715242,0.0888584059355591,0.003292685099129617
Sanger,59,Floor,score>=100.167,0.22757144272327423,1508.0,21301.0,1106,394,,,
Sanger,59,Top-1,top1,0.21522956326987683,145.0,1106.0,1106,145,,,
Sanger,59,Top-3,top3,0.21821575214632327,382.0,3141.0,1106,232,,,
Sanger,60,Fmax,score>=204.22,0.159405916929245,806.0,8415.0,803,294,0.18570277678945277,0.1181636913184575,0.43345178152393105
Sanger,60,Fmax-full,score>=100.273,0.23036184906959534,1587.0,22032.0,1117,430,0.0062832644353248476,0.08981583451006876,0.0032555052355848426
Sanger,60,Floor,score>=100.167,0.23037786781787872,1587.0,22034.0,1117,430,,,
Sanger,60,Top-1,top1,0.21679731243001119,149.0,1117.0,1117,149,,,
Sanger,60,Top-3,top3,0.22019410227696903,391.0,3155.0,1117,235,,,
Sanger,61,Fmax,score>=263.705,0.14568966627120972,543.0,5288.0,737,225,0.19898992875238444,0.14510408009974846,0.31654034618584187
Sanger,61,Fmax-full,score>=100.273,0.23411117494106293,1669.0,22704.0,1137,433,0.006281713378149829,0.08923644415222773,0.0032554384119248647
Sanger,61,Floor,score>=100.167,0.23411117494106293,1669.0,22705.0,1137,433,,,
Sanger,61,Top-1,top1,0.22396416573348266,137.0,1137.0,1137,137,,,
Sanger,61,Top-3,top3,0.2256438969764838,384.0,3232.0,1137,227,,,
Sanger,62,Fmax,score>=263.705,0.1350909322500229,607.0,5034.0,698,240,0.1878826939091403,0.13692725109078033,0.2992406618107859
Sanger,62,Fmax-full,score>=100.273,0.22067178785800934,1647.0,20874.0,1081,434,0.006129022552490629,0.08574782633495072,0.003178091983012658
Sanger,62,Floor,score>=100.167,0.22068779170513153,1647.0,20875.0,1081,434,,,
Sanger,62,Top-1,top1,0.20828667413213886,151.0,1081.0,1081,151,,,
Sanger,62,Top-3,top3,0.2120194102276969,391.0,3077.0,1081,236,,,
Sanger,63,Fmax,score>=263.705,0.1383977234363556,602.0,4946.0,710,222,0.19235676759648035,0.13952318602652938,0.30958993569140686
Sanger,63,Fmax-full,score>=100.273,0.22638405859470367,1693.0,21946.0,1100,435,0.006276994406240765,0.08892290411658067,0.003253321855390012
Sanger,63,Floor,score>=100.167,0.22640006244182587,1693.0,21948.0,1100,435,,,
Sanger,63,Top-1,top1,0.2154535274356103,138.0,1100.0,1100,138,,,
Sanger,63,Top-3,top3,0.21843971631205678,368.0,3146.0,1100,226,,,
Sanger,64,Fmax,score>=263.705,0.14157961308956146,654.0,5450.0,733,242,0.18703883037304384,0.13618959341476214,0.29848413246630157
Sanger,64,Fmax-full,score>=100.273,0.22405500710010529,1754.0,22180.0,1096,425,0.006063674555410072,0.086290456128139,0.003142240709870954
Sanger,64,Floor,score>=100.167,0.2240712195634842,1754.0,22183.0,1096,425,,,
Sanger,64,Top-1,top1,0.20940649496080627,161.0,1096.0,1096,161,,,
Sanger,64,Top-3,top3,0.21463232549458755,406.0,3119.0,1096,237,,,
Sanger,65,Fmax,score>=263.705,0.14239434897899628,578.0,5479.0,727,226,0.19614423738869907,0.14143680207152085,0.3198687448000509
Sanger,65,Fmax-full,score>=100.273,0.22781749069690704,1775.0,22889.0,1115,443,0.0061507794345508895,0.08607019215506294,0.0031893489247838093
Sanger,65,Floor,score>=100.167,0.22781768441200256,1775.0,22891.0,1115,443,,,
Sanger,65,Top-1,top1,0.21388577827547592,160.0,1115.0,1115,160,,,
Sanger,65,Top-3,top3,0.2175811870100784,422.0,3159.0,1115,235,,,
Sanger,66,Fmax,score>=263.705,0.14602027833461761,623.0,5393.0,751,249,0.19019158899823313,0.1387719826016285,0.3021470625766553
Sanger,66,Fmax-full,score>=100.273,0.2296164184808731,1699.0,22954.0,1119,453,0.006171585176642305,0.08779121785945795,0.0031982070631633255
Sanger,66,Floor,score>=100.167,0.2296164184808731,1699.0,22956.0,1119,453,,,
Sanger,66,Top-1,top1,0.21366181410974244,165.0,1119.0,1119,165,,,
Sanger,66,Top-3,top3,0.21795446061963422,423.0,3192.0,1119,255,,,
Sanger,67,Fmax,score>=244.853,0.14530983567237854,670.0,6459.0,743,246,0.18701935509368522,0.12729356283478965,0.35233306983541596
Sanger,67,Fmax-full,score>=100.273,0.22579438984394073,1682.0,22188.0,1103,427,0.0062356679837012145,0.0868259860743485,0.0032339623325068284
Sanger,67,Floor,score>=100.167,0.22579438984394073,1682.0,22189.0,1103,427,,,
Sanger,67,Top-1,top1,0.2103023516237402,164.0,1103.0,1103,164,,,
Sanger,67,Top-3,top3,0.21478163493840985,413.0,3124.0,1103,248,,,
Sanger,68,Fmax,score>=263.705,0.13586491346359253,623.0,5055.0,706,242,0.18514580921309254,0.13490091003346247,0.2950332516240613
Sanger,68,Fmax-full,score>=100.273,0.21827390789985657,1642.0,21335.0,1069,419,0.006138052844415192,0.08584990760694357,0.0031828078056068483
Sanger,68,Floor,score>=100.167,0.21827390789985657,1642.0,21335.0,1069,419,,,
Sanger,68,Top-1,top1,0.2053751399776036,152.0,1069.0,1069,152,,,
Sanger,68,Top-3,top3,0.2082120194102277,408.0,3063.0,1069,237,,,
Sanger,69,Fmax,score>=263.705,0.13827098906040192,644.0,5134.0,713,233,0.1893417010034971,0.13766640632201788,0.30312425373695473
Sanger,69,Fmax-full,score>=100.273,0.2172311544418335,1754.0,21181.0,1070,425,0.006213581754214097,0.08370099244294343,0.0032265532094652998
Sanger,69,Floor,score>=100.167,0.2172313630580902,1754.0,21182.0,1070,425,,,
Sanger,69,Top-1,top1,0.20492721164613661,155.0,1070.0,1070,155,,,
Sanger,69,Top-3,top3,0.20761478163493843,416.0,3059.0,1070,243,,,
Sanger,70,Fmax,score>=263.705,0.13597027957439423,639.0,5308.0,707,244,0.18691071233236864,0.1346689052682705,0.30537361572967003
Sanger,70,Fmax-full,score>=100.273,0.21374155580997467,1781.0,21862.0,1050,438,0.006141750163390724,0.08475179511591632,0.0031863276716444784
Sanger,70,Floor,score>=100.167,0.21374155580997467,1781.0,21862.0,1050,438,,,
Sanger,70,Top-1,top1,0.19932810750279956,160.0,1050.0,1050,160,,,
Sanger,70,Top-3,top3,0.2032848077640911,417.0,3007.0,1050,244,,,
Sanger,71,Fmax,score>=263.705,0.14411289989948273,608.0,5367.0,742,239,0.19097779345576985,0.13831258821888132,0.30841144218909866
Sanger,71,Fmax-full,score>=100.273,0.22562432289123535,1723.0,22144.0,1094,430,0.006297174644923288,0.08973064600864303,0.0032630868189808737
Sanger,71,Floor,score>=100.167,0.22564050555229187,1723.0,22148.0,1094,430,,,
Sanger,71,Top-1,top1,0.21388577827547592,139.0,1094.0,1094,139,,,
Sanger,71,Top-3,top3,0.21578947368421056,385.0,3117.0,1094,236,,,
Sanger,72,Fmax,score>=263.705,0.136903315782547,574.0,5110.0,703,223,0.1906131968310254,0.13914249901198222,0.30251912463123654
Sanger,72,Fmax-full,score>=100.273,0.21756461262702942,1555.0,21434.0,1059,404,0.006407386721724709,0.08814510033307421,0.003324525491107044
Sanger,72,Floor,score>=100.167,0.2175806164741516,1555.0,21437.0,1059,404,,,
Sanger,72,Top-1,top1,0.20783874580067188,131.0,1059.0,1059,131,,,
Sanger,72,Top-3,top3,0.2088465845464726,365.0,3011.0,1059,219,,,
Sanger,73,Fmax,score>=263.705,0.13876529037952423,488.0,4829.0,699,205,0.1986148912529853,0.14602200422738992,0.3104186934307128
Sanger,73,Fmax-full,score>=100.273,0.2169724851846695,1422.0,20404.0,1050,396,0.006562414680737997,0.09027486336724133,0.003404967187951053
Sanger,73,Floor,score>=100.167,0.2169724851846695,1422.0,20406.0,1050,396,,,
Sanger,73,Top-1,top1,0.20895856662933932,117.0,1050.0,1050,117,,,
Sanger,73,Top-3,top3,0.21056364315042927,317.0,3000.0,1050,194,,,
Sanger,74,Fmax,score>=263.705,0.14214056730270386,657.0,5378.0,739,247,0.1864399631767806,0.13458496971427503,0.30330018131899195
Sanger,74,Fmax-full,score>=100.273,0.22728362679481506,1777.0,22378.0,1110,447,0.0060887263927769325,0.08692676819230322,0.0031548529620547697
Sanger,74,Floor,score>=100.167,0.22728362679481506,1777.0,22380.0,1110,447,,,
Sanger,74,Top-1,top1,0.21321388577827546,158.0,1110.0,1110,158,,,
Sanger,74,Top-3,top3,0.21649869354236656,424.0,3174.0,1110,259,,,
Sanger,75,Fmax,score>=263.705,0.1381750851869583,558.0,4976.0,712,226,0.1920670968013232,0.13792239495043485,0.3161981787984908
Sanger,75,Fmax-full,score>=100.273,0.22370649874210358,1644.0,21446.0,1092,432,0.006331531674296605,0.0871071366484527,0.0032851595668288
Sanger,75,Floor,score>=100.167,0.22372271120548248,1644.0,21449.0,1092,432,,,
Sanger,75,Top-1,top1,0.2116461366181411,147.0,1092.0,1092,147,,,
Sanger,75,Top-3,top3,0.21567749160134378,377.0,3126.0,1092,231,,,
Sanger,76,Fmax,score>=204.22,0.15903350710868835,894.0,8561.0,807,295,0.18215252236907742,0.11541322709140667,0.43191107942346646
Sanger,76,Fmax-full,score>=100.273,0.22117117047309875,1756.0,21841.0,1082,422,0.006155822348613274,0.08625781037086665,0.0031918033199863885
Sanger,76,Floor,score>=100.167,0.22117137908935547,1756.0,21844.0,1082,422,,,
Sanger,76,Top-1,top1,0.20492721164613661,167.0,1082.0,1082,167,,,
Sanger,76,Top-3,top3,0.21019036954087347,422.0,3090.0,1082,248,,,
Sanger,77,Fmax,score>=263.705,0.13452062010765076,607.0,4774.0,697,227,0.18881402491384255,0.13594345012510958,0.308982081995619
Sanger,77,Fmax-full,score>=100.273,0.22164566814899445,1653.0,21609.0,1081,430,0.006184068319843226,0.08743262484941035,0.0032053920955011856
Sanger,77,Floor,score>=100.167,0.22164586186408997,1653.0,21610.0,1081,430,,,
Sanger,77,Top-1,top1,0.20851063829787234,150.0,1081.0,1081,150,,,
Sanger,77,Top-3,top3,0.21022769690182905,417.0,3079.0,1081,244,,,
Sanger,78,Fmax,score>=263.705,0.13599854707717896,640.0,4959.0,714,246,0.18210505227207827,0.1311677124311679,0.2977214533288518
Sanger,78,Fmax-full,score>=100.273,0.219481959939003,1700.0,21586.0,1072,434,0.006314690539154208,0.08687354717475568,0.0032764241207965147
Sanger,78,Floor,score>=100.167,0.219481959939003,1700.0,21587.0,1072,434,,,
Sanger,78,Top-1,top1,0.2053751399776036,155.0,1072.0,1072,155,,,
Sanger,78,Top-3,top3,0.20981709593131767,389.0,3072.0,1072,232,,,
Sanger,79,Fmax,score>=263.705,0.13969583809375763,631.0,5403.0,730,251,0.18416973959571173,0.13272137465721376,0.300754962736111
Sanger,79,Fmax-full,score>=100.273,0.22343192994594574,1781.0,22712.0,1098,430,0.006215498373498925,0.08449271762984777,0.0032264210397034217
Sanger,79,Floor,score>=100.167,0.22344794869422913,1781.0,22715.0,1098,430,,,
Sanger,79,Top-1,top1,0.20963045912653974,162.0,1098.0,1098,162,,,
Sanger,79,Top-3,top3,0.21235535647629714,433.0,3136.0,1098,260,,,
Sanger,80,Fmax,score>=263.705,0.1339511126279831,657.0,4932.0,699,232,0.1854931027009329,0.1334442531525426,0.30410794048340006
Sanger,80,Fmax-full,score>=100.273,0.21334552764892578,1734.0,21034.0,1049,431,0.006086443245655125,0.0844254024723139,0.0031570204636668553
Sanger,80,Floor,score>=100.167,0.21334552764892578,1734.0,21035.0,1049,431,,,
Sanger,80,Top-1,top1,0.20291153415453528,143.0,1049.0,1049,143,,,
Sanger,80,Top-3,top3,0.20421799178798059,405.0,2989.0,1049,244,,,
Sanger,81,Fmax,score>=263.705,0.14132177829742432,612.0,5153.0,728,248,0.18999999909746298,0.13807530176071894,0.30451680966521194
Sanger,81,Fmax-full,score>=100.273,0.22915545105934143,1723.0,22435.0,1117,432,0.006138311118509206,0.08769928757942964,0.0031804600748219173
Sanger,81,Floor,score>=100.167,0.22915545105934143,1723.0,22436.0,1117,432,,,
Sanger,81,Top-1,top1,0.21724524076147816,147.0,1117.0,1117,147,,,
Sanger,81,Top-3,top3,0.21843971631205678,417.0,3177.0,1117,246,,,
Sanger,82,Fmax,score>=263.705,0.13893181085586548,619.0,5217.0,726,247,0.1829059264627651,0.1327557195239345,0.2939490006522268
Sanger,82,Fmax-full,score>=100.273,0.2239910066127777,1689.0,21576.0,1099,426,0.006150124508117532,0.08510949487942901,0.003190331020645111
Sanger,82,Floor,score>=100.167,0.2240070104598999,1689.0,21579.0,1099,426,,,
Sanger,82,Top-1,top1,0.21097424412094065,157.0,1099.0,1099,157,,,
Sanger,82,Top-3,top3,0.2135498320268757,426.0,3149.0,1099,252,,,
Sanger,83,Fmax,score>=263.705,0.13915354013442993,601.0,5348.0,717,218,0.19108728765635968,0.13795692267888823,0.31077312203235363
Sanger,83,Fmax-full,score>=100.273,0.22489528357982635,1702.0,22337.0,1094,421,0.006268235834960192,0.0884630613237898,0.0032492335479865843
Sanger,83,Floor,score>=100.167,0.22489549219608307,1702.0,22340.0,1094,421,,,
Sanger,83,Top-1,top1,0.2114221724524076,150.0,1094.0,1094,150,,,
Sanger,83,Top-3,top3,0.21537887271369915,389.0,3131.0,1094,225,,,
Sanger,84,Fmax,score>=263.705,0.13824130594730377,578.0,5159.0,703,220,0.19513544169390704,0.14264632865480664,0.3087423913657415
Sanger,84,Fmax-full,score>=100.273,0.21715225279331207,1636.0,21575.0,1062,425,0.006288567357669545,0.08638483487642729,0.003263054154411257
Sanger,84,Floor,score>=100.167,0.21716825664043427,1636.0,21579.0,1062,425,,,
Sanger,84,Top-1,top1,0.20559910414333707,144.0,1062.0,1062,144,,,
Sanger,84,Top-3,top3,0.20907054871220604,371.0,3029.0,1062,234,,,
Sanger,85,Fmax,score>=263.705,0.13840307295322418,620.0,5344.0,719,249,0.18596260915675117,0.13495221767572343,0.29896974664643633
Sanger,85,Fmax-full,score>=100.273,0.22176986932754517,1691.0,22114.0,1086,430,0.006209763804303395,0.08587667808769653,0.003221350217091958
Sanger,85,Floor,score>=100.167,0.22176986932754517,1691.0,22114.0,1086,430,,,
Sanger,85,Top-1,top1,0.20582306830907054,167.0,1086.0,1086,167,,,
Sanger,85,Top-3,top3,0.21007838745800672,428.0,3097.0,1086,248,,,
Sanger,86,Fmax,score>=263.705,0.14211250841617584,572.0,5122.0,729,229,0.19087018728984478,0.13966465053138027,0.3013575070752892
Sanger,86,Fmax-full,score>=100.273,0.22999468445777893,1565.0,22448.0,1118,419,0.006354635184259884,0.08881368577105445,0.0032952038044476535
Sanger,86,Floor,score>=100.167,0.22999468445777893,1565.0,22449.0,1118,419,,,
Sanger,86,Top-1,top1,0.21746920492721164,147.0,1118.0,1118,147,,,
Sanger,86,Top-3,top3,0.21941022769690186,403.0,3181.0,1118,232,,,
Sanger,87,Fmax,score>=263.705,0.14188674092292786,603.0,5148.0,731,232,0.1903889756962659,0.1380375115446342,0.30671061660839993
Sanger,87,Fmax-full,score>=100.273,0.22853203117847443,1639.0,22231.0,1113,425,0.006283608366267277,0.08803899861541904,0.003258073437861828
Sanger,87,Floor,score>=100.167,0.22853203117847443,1639.0,22232.0,1113,425,,,
Sanger,87,Top-1,top1,0.21366181410974244,159.0,1113.0,1113,159,,,
Sanger,87,Top-3,top3,0.21795446061963422,415.0,3187.0,1113,243,,,
Sanger,88,Fmax,score>=263.705,0.1395896077156067,632.0,5061.0,730,243,0.18491219313955579,0.13243867785484487,0.3062524428330123
Sanger,88,Fmax-full,score>=100.273,0.22770632803440094,1801.0,22332.0,1117,439,0.0060819623524763465,0.08515698146257981,0.003153597066953604
Sanger,88,Floor,score>=100.167,0.22772231698036194,1801.0,22334.0,1117,439,,,
Sanger,88,Top-1,top1,0.21254199328107504,168.0,1117.0,1117,168,,,
Sanger,88,Top-3,top3,0.21668533034714446,440.0,3180.0,1117,256,,,
Sanger,89,Fmax,score>=263.705,0.1387682408094406,664.0,5396.0,721,244,0.18645695602747445,0.1348931313126343,0.3018357367950784
Sanger,89,Fmax-full,score>=100.273,0.2252432405948639,1785.0,22166.0,1101,436,0.006080296785919721,0.08657817848023844,0.0031507866524634665
Sanger,89,Floor,score>=100.167,0.2252434641122818,1785.0,22170.0,1101,436,,,
Sanger,89,Top-1,top1,0.21231802911534153,153.0,1101.0,1101,153,,,
Sanger,89,Top-3,top3,0.2137737961926092,429.0,3144.0,1101,253,,,
Sanger,90,Fmax,score>=263.705,0.13087061047554016,617.0,4973.0,685,238,0.18472093985162985,0.132502577433528,0.3048669110307889
Sanger,90,Fmax-full,score>=100.273,0.21469606459140778,1686.0,21579.0,1052,428,0.006186915324894884,0.08568339146873503,0.0032093250553406213
Sanger,90,Floor,score>=100.167,0.2146962583065033,1686.0,21581.0,1052,428,,,
Sanger,90,Top-1,top1,0.2026875699888018,147.0,1052.0,1052,147,,,
Sanger,90,Top-3,top3,0.20507652108995897,399.0,2987.0,1052,234,,,
Sanger,91,Fmax,score>=263.705,0.1421576738357544,622.0,5436.0,735,243,0.19078379178837637,0.13669964231136525,0.31568020962567106
Sanger,91,Fmax-full,score>=100.273,0.22489354014396667,1847.0,22905.0,1105,445,0.005989726014244222,0.08453868020079683,0.0031048554595250414
